text,sentiment,sentiment_category
my I,0.0,neutral
whats it that one,0.0,neutral
I,0.0,neutral
oh hell,0.0,neutral
a hpdu,0.0,neutral
what is it,0.0,neutral
no the my,0.0,neutral
no,0.0,neutral
no,0.0,neutral
no,0.0,neutral
it holds the key to the my thing to the my program,0.0,neutral
my email,0.0,neutral
I love it,0.5,positive
I just every day I do it,0.0,neutral
I new,0.13636363636363635,positive
yeah,0.0,neutral
I liked it,0.6,positive
I youknow I good as I as good as it gonna get,0.7,positive
and is I was get now closer,0.0,neutral
yeah,0.0,neutral
yep,0.0,neutral
yep,0.0,neutral
uhhuh,0.0,neutral
and it did,0.0,neutral
yeah right,0.2857142857142857,positive
oh wow,0.1,positive
ohboy,0.0,neutral
wow,0.1,positive
yeah,0.0,neutral
yep,0.0,neutral
nope,0.0,neutral
hes shooting it off by his foot,0.0,neutral
and this one,0.0,neutral
this little boy,-0.1875,negative
hes nothing going to heaven s,0.0,neutral
his,0.0,neutral
three,0.0,neutral
hes very wet,-0.1,negative
four,0.0,neutral
five,0.0,neutral
and his mother talks to him about the umbrella,0.0,neutral
and they other one six,0.0,neutral
well theres a man up the tree,0.0,neutral
looks he like hes drying s,0.0,neutral
and hes found the that was going,0.0,neutral
I dont know,0.0,neutral
I get this,0.0,neutral
there,0.0,neutral
yeah,0.0,neutral
yep,0.0,neutral
mhm,0.0,neutral
okay,0.5,positive
www,0.0,neutral
well it was a father married a woman,0.25,positive
they were she has she had children,0.0,neutral
and Cinderella wasnt anybody,0.0,neutral
just no youknow just a nice person,0.6,positive
but that showed then that father died and sndwlu,0.0,neutral
and she but she was always nice,0.6,positive
youknow shes always nice,0.6,positive
and when she came when she saw that thing on the sign that anybody could go to that ball that she was make it love lake it like it loves or good,0.5666666666666667,positive
so she was gonna do all her things and come down with some self s,0.0,neutral
and they were ohno they were ohmygod all this,0.0,neutral
just never nevermind,0.0,neutral
and so then her mother Cinder mothers Cinderella and moms would liked to see her or that,0.6,positive
and she gets all that up and goes to the ball,0.0,neutral
is what it is,0.0,neutral
its lovely,0.5,positive
and she xxx,0.0,neutral
and youknow shes who he is,0.0,neutral
he doesnt he isnt h known to her,0.0,neutral
and then scare scar,0.0,neutral
and hu,0.0,neutral
and then they would Cinderella is in xxx for of her lined or whatever the xxx,0.0,neutral
anyway she had they had a,0.0,neutral
I dont know if they were mizu,0.0,neutral
Im not on to sure,0.5,positive
and but she o brought down a slipper,0.0,neutral
and her mother has already broken her slippers,-0.4,negative
and the he handed her handed him to slipper,0.0,neutral
and she said,0.0,neutral
and she oh I love it,0.5,positive
and show,0.0,neutral
she fine just fine,0.4166666666666667,positive
yes,0.0,neutral
www,0.0,neutral
two pieces of bread,0.0,neutral
peanut butter on one side and jelly on the other,0.0,neutral
put them together,0.0,neutral
www,0.0,neutral
uhhuh,0.0,neutral
huh,0.0,neutral
well this man fell off the ladder,0.0,neutral
got off on the tree,0.0,neutral
and by hes barking at the guy,0.0,neutral
and the poor little girl,-0.29375,negative
little that kittycat wants her,-0.1875,negative
okay,0.5,positive
she looks like it,0.0,neutral
and they were they look the same,0.0,neutral
I dont think I dont think I,0.0,neutral
there psho,0.0,neutral
going the some somebody the two men are firemen,0.0,neutral
and theyre gonna they make her happy by liking that rum s,0.8,positive
and he said with,0.0,neutral
I dont know how hes gonna get nu,0.0,neutral
but hes gonna hafta hit that boy little,-0.1875,negative
thats all I can I,0.0,neutral
oh yeah uhhuh,0.0,neutral
yep,0.0,neutral
www,0.0,neutral
okay,0.5,positive
the first drawing the man is introducing his little girl,0.03125,positive
his xxx thing that,0.0,neutral
I he didnt left,0.0,neutral
well I dont a mean he left,-0.15625,negative
and left her all alone,0.0,neutral
and Cinderella was,0.0,neutral
I know they take,0.0,neutral
you could get you look out the window,0.0,neutral
and you can further up you see,0.0,neutral
and she told her mother,0.0,neutral
and her and she said xxx she said,0.0,neutral
youknow she know,0.0,neutral
and but she didnt,0.0,neutral
that thing that does wasnt work,0.0,neutral
and finally she he,0.0,neutral
or no I dont know,0.0,neutral
I dont know,0.0,neutral
I dont know why that is,0.0,neutral
I me,0.0,neutral
anyway she got dressed,0.0,neutral
and all dressed up alotof things,0.0,neutral
and meanwhile he she had a time to tame s,-0.21666666666666667,negative
Im I h,0.0,neutral
anyway she out xxx,0.0,neutral
Cinderella and the prince,0.0,neutral
and,0.0,neutral
and but e then she when she got the one shoe had the when,0.0,neutral
they s,0.0,neutral
and that they she said to,0.0,neutral
and youknow and wu,0.0,neutral
and there is everything was fine indeed,0.4166666666666667,positive
yes,0.0,neutral
well I my I was down,0.0,neutral
I went in the bathroom,0.0,neutral
I was get just getting up,0.0,neutral
and I was went to the bathroom,0.0,neutral
and with that,0.0,neutral
just sees she said I was seeing everything,0.0,neutral
and the next thing I know,0.0,neutral
I dont know how to I dont know,0.0,neutral
the two dogs are laying outside the bathroom,0.0,neutral
and they I dont know if and when they went,0.0,neutral
I dont know,0.0,neutral
but they,0.0,neutral
twice I lifted up my arm but I couldnt,0.0,neutral
and they FirstnameM is was vat,0.0,neutral
youknow Imean she did yell,0.0,neutral
and I didnt know what time it was either,0.0,neutral
I didnt know I didnt know anything,0.0,neutral
and but hit,0.0,neutral
and they were,0.0,neutral
I dont know when I,0.0,neutral
I dont even remember when I missed a tptu,0.0,neutral
I didnt rme mndu,0.0,neutral
but I was that was about three I guess,0.0,neutral
so I was sleeping from or youknow from some youknow some,0.0,neutral
I dont know,0.0,neutral
something to,0.0,neutral
I knows,0.0,neutral
I dont know what,0.0,neutral
I member,0.0,neutral
and that was I never didnt everything,0.0,neutral
that I did that,0.0,neutral
I dont know what that one,0.0,neutral
the whole thing was,0.2,positive
it was,0.0,neutral
I dont know was,0.0,neutral
they know now they I know they h put me in the thing a sing,0.0,neutral
and I,0.0,neutral
I no,0.0,neutral
I dont,0.0,neutral
I was so I was Eddie I was,0.0,neutral
he was there and somebody else was there,0.0,neutral
and I was off again,0.0,neutral
and I dont know how long that one that went away,-0.05,negative
but,0.0,neutral
yeah,0.0,neutral
this was in the hospital,0.0,neutral
this was in the hospital,0.0,neutral
so,0.0,neutral
I see I didnt know what I didnt know what they dog do I didnt know what they did to the dog,0.0,neutral
I was so youknow if,0.0,neutral
but FirstnameD and FirstnameM was,0.0,neutral
they told me that later,0.0,neutral
and it,0.0,neutral
was thats see the two of them had the two of them and its,0.0,neutral
yeah,0.0,neutral
but,0.0,neutral
yeah,0.0,neutral
yeah,0.0,neutral
its was same day,0.0,neutral
I dont use it that much so its hard for me to judge but talking with you it seems to improve,-0.2916666666666667,negative
yeah,0.0,neutral
it was in March of two thousand ten and I can remember just going numb on my right side,-0.10476190476190476,negative
and my face drooped,0.0,neutral
thats the only thing I can remember,0.0,neutral
they took me in the ambulance to Franklin mediscal,0.0,neutral
I was there for four days or five and then I went to Health South for rehabilitation,0.0,neutral
I was in a nursing home from June May until Jurly,0.0,neutral
the birth of my sons,0.0,neutral
yep,0.0,neutral
they were seven years apart,0.0,neutral
it made me very happy and,0.8,positive
my divorce made me very sad,-0.5,negative
I,0.0,neutral
the stroke made me realize that I couldnt do things the way I useta,0.0,neutral
I couldnt be with my family,0.0,neutral
then,0.0,neutral
thats it,0.0,neutral
a chi,0.0,neutral
the kid dad was very mad,-0.625,negative
yeah,0.0,neutral
the son didnt want the umbrella,0.0,neutral
and this mother said,0.0,neutral
and the son went to school and got rained on and,0.0,neutral
the son went home and was very apologetic,0.0,neutral
and the mother made sure that the boy had the umbrella next time it rained,0.25,positive
ohgosh,0.0,neutral
the little girl is crying because she sees her cat in the tree and it cant get down,-0.1875,negative
the father tried to get the cat down,0.0,neutral
and he caught in the tree,0.0,neutral
and the ladder fell down,0.0,neutral
the dog is barking because he wants the father to get down,0.0,neutral
and the fire department is coming to fix everything,0.0,neutral
and theres a bird in the tree saying,0.0,neutral
yeah,0.0,neutral
yes,0.0,neutral
I remember some of it,0.0,neutral
www,0.0,neutral
I dont remember this,0.0,neutral
yeah,0.0,neutral
www,0.0,neutral
the Cinderella was watching her sisters go to the ball and,0.0,neutral
I dont know,0.0,neutral
she falls in love with the prince and,0.5,positive
she,0.0,neutral
she goes home at the stroke of midnight,0.0,neutral
and the next day the princes envoy,0.0,neutral
no Im sorry,-0.5,negative
oh two pieces of bread,0.0,neutral
the peanut butter goes on one piece of bread and the jelly goes on the second piece of bread and,0.0,neutral
slap them together,0.0,neutral
I dont know,0.0,neutral
slap them together,0.0,neutral
I dont know,0.0,neutral
okay,0.5,positive
yes,0.0,neutral
yes,0.0,neutral
its improving,0.0,neutral
before I couldnt get anything out,0.0,neutral
its improving,0.0,neutral
yes,0.0,neutral
the boy is kicking the ball,0.0,neutral
and it goes through a front window of a house nearby,0.0,neutral
it shatters the glass,0.0,neutral
and the man inside picks up the ball,0.0,neutral
I cant tell if its,0.0,neutral
and he goes to the window,0.0,neutral
and thats it,0.0,neutral
the mother is saying goodbye to the daughter,0.0,neutral
and shes telling the daughter,0.0,neutral
and the daughter says,0.0,neutral
and she gets outside and it starts raining,0.0,neutral
shes gets soaked,0.0,neutral
and she goes and tells her mother,0.0,neutral
and shes good,0.7,positive
the cat is up in the tree,0.0,neutral
and the daughters crying,0.0,neutral
the father climbs up and he gets stuck in a branch,0.0,neutral
the fire department,0.0,neutral
oh the father used a ladder to climb up and he lost it on the ground,0.0,neutral
the fire department comes running,0.0,neutral
and theyre about to save the man and the cat,0.0,neutral
the dog is barking,0.0,neutral
he doesnt wanna see the man or the cat up in the tray,0.0,neutral
and theres a bird chirping on theres a bird chirping on the other slide,0.0,neutral
yes,0.0,neutral
,0.0,neutral
gosh,0.0,neutral
www,0.0,neutral
okay,0.5,positive
s a mother and her two daughters theyre evil,-1.0,negative
and they,0.0,neutral
sister,0.0,neutral
and shes,0.0,neutral
clean,0.3666666666666667,positive
and they treat her like dirt,0.0,neutral
and the prntzu,0.0,neutral
and Cinderella was the only one that it fit,0.4,positive
she gets invited to the princes ball,0.0,neutral
and they arrive in a glass house,0.0,neutral
and they go to the ball,0.0,neutral
and the prince falls in love with the Cinderella,0.5,positive
she has until midnight to get home,0.0,neutral
she loses the glass s,-0.3,negative
she gets home and the mother and the daughters are still mean to her,-0.3125,negative
the princesss prince,0.0,neutral
the courier arrives with the glass slipper and tries it on both girls and it doesnt fit,0.4,positive
and then he tries it on Cinderellas foot and it fits,0.4,positive
and the prince and Cinderella marry,0.0,neutral
ohgosh,0.0,neutral
you would take jelly from the refrigerator and the peanut butter from the cupboard,0.0,neutral
and put the jelly on one side of the loaf,0.0,neutral
you would put the jelly on one side of the,0.0,neutral
you would put the jelly on one side of the,0.0,neutral
and put the peanut at butter on the other side,0.0,neutral
and then you slap them together,0.0,neutral
yeah,0.0,neutral
I thought the practice was beneficial,0.0,neutral
I learned to speak well,0.0,neutral
and the words came more freely,0.4,positive
FirstnameJ told me about a regu,0.0,neutral
the Ipad would let me gain access to it,0.0,neutral
and words Im,0.0,neutral
FirstnameJ is sending me words every day,0.0,neutral
and Im gaining the words that I useta know,0.0,neutral
theres all sorts of protgrmzu,0.0,neutral
yes,0.0,neutral
yes,0.0,neutral
I would only,0.0,neutral
I cant print,0.0,neutral
so,0.0,neutral
yes,0.0,neutral
yeah,0.0,neutral
yeah,0.0,neutral
the boy is kicking the soccer ball and it crashes into a window,0.0,neutral
and it just it surprises the man inside,0.0,neutral
it knocks over the lamp,0.0,neutral
he and he picks up the ball and looks outside for the boy,0.0,neutral
thanks h I saw,0.2,positive
mother offers the boy the umbrella because its raining,0.0,neutral
and he says,0.0,neutral
and then when he gets outside its raining and pouring,0.0,neutral
and he hurries back to the house and gets the umbrella,0.0,neutral
and then hes on his way,0.0,neutral
the mother looks disappointed but she gets the mbrlu,-0.75,negative
and she the boy he says,0.0,neutral
and he goes outside with the mblu,0.0,neutral
okay,0.5,positive
oh,0.0,neutral
the curl,0.0,neutral
and she looks up in the tree,0.0,neutral
and theres the cat,0.0,neutral
the man climbs up into the tree and knocks down the ladder,0.0,neutral
the dog is barking because hes afraid because the man get cant get down,-0.6,negative
theres a bird watching the whole scene,0.2,positive
the firetruck comes,0.0,neutral
and alls well because the firemen can climb the ladder and get the cat,0.0,neutral
and the man came can climb down the ladder,0.0,neutral
it looks as if the girl she was raiding,0.0,neutral
and she noticed the cat,0.0,neutral
www,0.0,neutral
thats not how I remember it,0.0,neutral
no,0.0,neutral
I dont know where to start,0.0,neutral
the pinch,0.0,neutral
and the daughters are invited,0.0,neutral
Cinderella is not invited,0.0,neutral
she dresses the daughters,0.0,neutral
and they go off to the ball,0.0,neutral
I cant remember how the Cinderella got to the ball but she went,0.0,neutral
and she danced with the prince,0.0,neutral
and midnight came and she said,0.0,neutral
bisfru,0.0,neutral
she got home and went back to her daytoday duties,0.0,neutral
and the prince fund,0.0,neutral
and he went door to find out who it belonged to,0.0,neutral
and the n Cinderella came,0.0,neutral
the prince put it on Cinderellas foot,0.0,neutral
and loandbehold she the shoe fit,0.4,positive
and they were married,0.25,positive
ohgosh,0.0,neutral
you would take the jelly outof the rifdeu,0.0,neutral
two pieces of bread,0.0,neutral
the first one jelly and the second one peanut butter,0.125,positive
and you would slap them together and mjeku,0.0,neutral
ju,0.0,neutral
I dont know what it was,0.0,neutral
my husband,0.0,neutral
it I wimmbu,0.0,neutral
I dont remember,0.0,neutral
I dont remember but NopaHospital,0.0,neutral
but I remember memories meadow,0.0,neutral
and then oh,0.0,neutral
and then you it end mu,0.0,neutral
you mean what,-0.3125,negative
well we xxx,0.0,neutral
they used r,0.0,neutral
and we went along the,0.0,neutral
www,0.0,neutral
it you xxx,0.0,neutral
I learned everything,0.0,neutral
and I would go aside,0.0,neutral
and I was taking speech plppu,0.0,neutral
and I was,0.0,neutral
there was a time,0.0,neutral
there trip I took was,0.0,neutral
I,0.0,neutral
I was,0.0,neutral
,0.0,neutral
the mother,0.0,neutral
and the h and the xxx,0.0,neutral
,0.0,neutral
www,0.0,neutral
it was a girl named Cinderella,0.0,neutral
and they,0.0,neutral
xxx they,0.0,neutral
they was all of things that she was,0.0,neutral
bedu,0.0,neutral
xxx,0.0,neutral
the one,0.0,neutral
he kentu,0.0,neutral
leu,0.0,neutral
when was,0.0,neutral
,0.0,neutral
yes,0.0,neutral
you they dance,0.0,neutral
they xxx,0.0,neutral
and she would xxx,0.0,neutral
the xxx Cinderella,0.0,neutral
then they were united,0.0,neutral
ohgod,0.0,neutral
take the peanut butter,0.0,neutral
take the a eku,0.0,neutral
and you can,0.0,neutral
then they look it the peanut butter,0.0,neutral
I cant use this,0.0,neutral
I cant use this but I would make it,0.0,neutral
since I started,0.0,neutral
my,0.0,neutral
I fwilu,0.0,neutral
I feel,0.0,neutral
www,0.0,neutral
no,0.0,neutral
oh,0.0,neutral
its,0.0,neutral
and,0.0,neutral
I not good at stories,0.7,positive
,0.0,neutral
wit,0.0,neutral
I dont,0.0,neutral
oh,0.0,neutral
yes,0.0,neutral
www,0.0,neutral
there was,0.0,neutral
they gave the,0.0,neutral
I dont know,0.0,neutral
I cant,0.0,neutral
I dont know,0.0,neutral
yes,0.0,neutral
and they went up with bought,0.0,neutral
they went up,0.0,neutral
with the xxx,0.0,neutral
and xxx,0.0,neutral
during when they had a,0.0,neutral
they took her for rent s,0.0,neutral
she was taking by surprise,0.0,neutral
the old the young woman,0.1,positive
jizu,0.0,neutral
she was cloaked,0.0,neutral
and she,0.0,neutral
mhm,0.0,neutral
yes,0.0,neutral
well bed,0.0,neutral
take out pieces,0.0,neutral
jar of a jar of peanut butter,0.0,neutral
jar of marshmallow,0.0,neutral
they,0.0,neutral
xxx,0.0,neutral
no,0.0,neutral
put the,0.0,neutral
I liked it,0.6,positive
I thought it was but then it got monotonous,0.0,neutral
yeah,0.0,neutral
yes,0.0,neutral
good,0.7,positive
I its I like it,0.0,neutral
then he poked s,0.0,neutral
,0.0,neutral
teaching s,0.0,neutral
,0.0,neutral
I dont know what,0.0,neutral
yeah,0.0,neutral
yes of the I cant get out,0.0,neutral
yes,0.0,neutral
www,0.0,neutral
one day king,0.0,neutral
when he was going what,0.0,neutral
he was going out but,0.0,neutral
I can tell you about the this and if you ask me,0.0,neutral
I can tell you,0.0,neutral
klsu,0.0,neutral
dance with a pntsu,0.0,neutral
the i the,0.0,neutral
I dont know,0.0,neutral
I would take it from xxx,0.0,neutral
and I would xxx,0.0,neutral
and I would sped,0.0,neutral
and I would pick up the kind,0.6,positive
and I would both xxx,0.0,neutral
and,0.0,neutral
mhm,0.0,neutral
I xxx,0.0,neutral
Id and a,0.0,neutral
and,0.0,neutral
and a lettuce s,0.0,neutral
and this kitten,0.0,neutral
and this dog,0.0,neutral
he,0.0,neutral
and he xxx her to fireman,0.0,neutral
yes,0.0,neutral
www,0.0,neutral
Cinderella,0.0,neutral
it was she who came outof xxx as Cinderella,0.0,neutral
and she was not it,0.0,neutral
but she wait,0.0,neutral
everything xxx was,0.0,neutral
she got an dvtenu,0.0,neutral
and she was all happy,0.8,positive
and,0.0,neutral
pu,0.0,neutral
and she was happy that Cinderella could have come,0.8,positive
and she was happy,0.8,positive
and Cinderella was find s,0.0,neutral
Cinderella was finding her xxx,0.0,neutral
Cinderella,0.0,neutral
yes,0.0,neutral
it was Cinderellas find,0.0,neutral
it was Cinderella who came,0.0,neutral
it was Cinderella who came,0.0,neutral
and Cinderella and the prince married,0.25,positive
no,0.0,neutral
nothing,0.0,neutral
nothing,0.0,neutral
nothing about rehab,0.0,neutral
xxx,0.0,neutral
yes,0.0,neutral
it was nothing,0.0,neutral
I dont remember,0.0,neutral
no,0.0,neutral
the,0.0,neutral
remember,0.0,neutral
yes,0.0,neutral
Ive often found,0.0,neutral
then I xxx to save make a get a sbssuu,0.0,neutral
thats it,0.0,neutral
but when people say,0.0,neutral
I say,0.0,neutral
and its n senses s,0.0,neutral
its about the twenty fifth I think of October,0.0,neutral
and this is actually I think once I had one or a year before that,0.0,neutral
they got xxx,0.0,neutral
xxx on grasses s,0.0,neutral
it was okay,0.5,positive
it was alright,0.0,neutral
but this was really between my diner,0.2,positive
just down,0.0,neutral
and I dont even know how time I was out the there or Ive slept or anything,0.0,neutral
but my son came in and said,0.0,neutral
called my sister and said,0.0,neutral
and she said,0.0,neutral
well the minute that he said it I sat down,0.0,neutral
and I came up to him youknow,0.0,neutral
but that seems to be the first part of it that I know about,0.25,positive
and I dont know,0.0,neutral
okay,0.5,positive
well I went to a little place that I thought was very rdu,-0.1875,negative
hes theyre sszu,0.0,neutral
xxx,0.0,neutral
what is it,0.0,neutral
the gate of heaven kind of a god or something,0.6,positive
its a college of ll of sudnzu,0.0,neutral
and then theres,0.0,neutral
and then there are other people,0.0,neutral
so I was with this thing and was this one very nice group of all,0.6,positive
some just do not nu,0.0,neutral
they tell the they told us a couple of day,0.0,neutral
xxx do that youknow,0.0,neutral
no that thats well then I did the this actor s,0.0,neutral
youknow are there words in my watch s,0.0,neutral
I dont know if that was the case of someone xxx that falls or what,0.0,neutral
but they do have some little cane from here and for knees,-0.1875,negative
so I was ez reading always pushing a,0.0,neutral
thats what they had me done,0.0,neutral
and then when I came back the girl from,0.0,neutral
so my daughters house youknow,0.0,neutral
and she said,0.0,neutral
you get nice neck s,0.6,positive
and you xxx,0.0,neutral
so we bought one,0.0,neutral
were xxx forcing s,0.0,neutral
so it I think it sent,0.0,neutral
and another,0.0,neutral
well I guess the best thing that,1.0,positive
I shouldnt even tell you this,0.0,neutral
because I had were having a little drink xxx when the youknow the kids were rau,-0.1875,negative
do this,0.0,neutral
dou,0.0,neutral
and then Id kinda have alittle,0.0,neutral
and ofcourse it got to be one or two xxx stuff,0.0,neutral
so I finally about I think I drive s,0.0,neutral
youknow I went out with deju,0.0,neutral
went to the thing,0.0,neutral
so,0.0,neutral
which I was grateful for because they were good people youknow going with h,0.7,positive
and it was r all harmful harmless I thought,0.0,neutral
youknow it its gets strslu,0.0,neutral
I had fou,0.0,neutral
I had this little girl right here now,0.04910714285714285,positive
then there was one and a third,0.0,neutral
the first one it was three a years old before,0.175,positive
then she comes in,0.0,neutral
and my boy came up when I,0.0,neutral
he the boy came up with five years between them,0.0,neutral
and then I ofcourse extended,0.0,neutral
it was,0.0,neutral
then we had our n junior high,0.16,positive
we had our third grade,0.0,neutral
and you xxx was having maybe kndrtu,0.0,neutral
so I was with every xxx,0.0,neutral
xxx time youknow so,0.0,neutral
so and they were good kids and all that,0.7,positive
but youknow youve got to xxx and hafta supper youknow you,0.0,neutral
okay when are you gonna xxx,0.5,positive
I can see them now going with my little guys the four of them youknow,-0.1875,negative
so,0.0,neutral
enjoy him,0.4,positive
Id rather,0.0,neutral
I Ive xxx was I,0.0,neutral
I get the xxx that every come in the house and the helpers and her,0.0,neutral
and the they play this with this,0.0,neutral
and somebodys here,0.0,neutral
and then we have everything out,0.0,neutral
but well and my husband always said,0.0,neutral
so the girl,0.0,neutral
and hid s,0.0,neutral
and while its coming down through the window boomo,0.0,neutral
it xxx makes a smash,0.0,neutral
and here is the father Im suppose with a hick s,0.0,neutral
sees the ball coming right at him,0.2857142857142857,positive
the next time,0.0,neutral
xxx,0.0,neutral
thankyou,0.0,neutral
mygoodness,0.0,neutral
this pointer thing,0.0,neutral
alright the an the mother has talking to a little boy,-0.1875,negative
and hes,0.0,neutral
as hes wou,0.0,neutral
now,0.0,neutral
and boomboomo hes lost the umbrella,0.0,neutral
and now the water,0.0,neutral
now hes a little hes getting the over his o shoe,-0.1875,negative
and hes running,0.0,neutral
and the window,0.0,neutral
and theres no xxx of xxx,0.0,neutral
so the girl the wooden,0.0,neutral
and hes looking and dripping,0.0,neutral
and now allofasudden hes trstu,0.0,neutral
and I guess he founded m,0.0,neutral
so theres the this thing xxx,0.0,neutral
xxx any of that too ever,0.0,neutral
ulzu,0.0,neutral
wow,0.1,positive
alright,0.0,neutral
well first of all there was xxx the cat it seems which have climb up on a the branch of the tree,0.25,positive
and the little girl is lru,-0.1875,negative
and shes,0.0,neutral
so then oh her dad says,0.0,neutral
Ill go and get the cat,-0.5,negative
and boomo theres the ladder for him has gone,0.0,neutral
and what is gonna p I dont know what is gonna happen later,0.0,neutral
but who the tipping s,0.0,neutral
and the father yells,0.0,neutral
and he hes got a,0.0,neutral
but comes the fire department with a lovely hand letter,0.5,positive
,0.0,neutral
xxx this xxx job too,0.0,neutral
I useta ran,0.0,neutral
I was eleven thirty eleven at night to seven in the morning,0.0,neutral
no but theyre funny,0.25,positive
yes,0.0,neutral
so I look it,0.0,neutral
www,0.0,neutral
she seems love loves books,0.5,positive
and she sinks,0.0,neutral
beautiful xxx to everything,0.85,positive
and so,0.0,neutral
then she said,0.0,neutral
so she gets her all fix her up and all that,0.0,neutral
and there then she gets her hodu,0.0,neutral
because shes a xxx in a shop s,0.0,neutral
and here comes the evil looking mother,-1.0,negative
and very,0.0,neutral
had her two xxx other kids,0.0,neutral
and so as she as shes doing her gown and good and her well with her gdnu,0.7,positive
no theres just s seu,0.0,neutral
and,0.0,neutral
and its very sad,-0.5,negative
but the window the fairy cames,0.0,neutral
a lovely dress for her to go to the ball that the other sztu,0.5,positive
and now shes into one and boomo,0.0,neutral
there the nder one wonderful pnflu,1.0,positive
so they fall in love and fall in love and all this kind of thing,0.5333333333333333,positive
and shes,0.0,neutral
what,0.0,neutral
so she,0.0,neutral
and she a leaves his place but he goes looking for her all over the place,0.0,neutral
and finally at the end he finds her he finds her,0.0,neutral
and eventhough shes youknow,0.0,neutral
and then she xxx,0.0,neutral
they said,0.0,neutral
xxx,0.0,neutral
its okay because she looks okay,0.5,positive
and at the end of shes oh,0.0,neutral
the little fairy would came and xxx,-0.1875,negative
then they and they get married,0.25,positive
thats all,0.0,neutral
isnt it some,0.0,neutral
no but Imean she does runs to out because the fairy window,0.0,neutral
and as shes coming down from the downstairs out came the stru,0.0,neutral
and rszu,0.0,neutral
and thats one thing the r one of the servants and one of the prince too,0.0,neutral
it was xxx there where she with the sliver,0.0,neutral
but so thats one other thing thats,0.0,neutral
,0.0,neutral
Im silly,-0.5,negative
oh wow,0.1,positive
yes,0.0,neutral
you take two slices of bread,0.0,neutral
and then you get your peanuts,0.0,neutral
Im always,0.0,neutral
get the sing s,0.0,neutral
and then you say the ll I always add grape jelly,0.0,neutral
and,0.0,neutral
and it comes to the second slfsu,0.0,neutral
and,0.0,neutral
oh I useta do the blehbedebulabubb,0.0,neutral
and now I get most of the outof it in me,0.0,neutral
yeah people say,0.0,neutral
yeah that sounded good,0.7,positive
youknow so,0.0,neutral
I think I am alittle,0.0,neutral
okay,0.5,positive
mhm,0.0,neutral
I guess the boy is kicking,0.0,neutral
and he missed his pitch,0.0,neutral
and hes gonna go for the window in his house,0.0,neutral
his father was sitting there and turned a slu,0.0,neutral
and the wall,0.0,neutral
and now the father is looking down at the out the spetu,0.0,neutral
there it is,0.0,neutral
s,0.0,neutral
okay,0.5,positive
mum was saying to the mummy to the little kid,-0.1875,negative
and he said,0.0,neutral
so on the second site he decided,0.0,neutral
hell probably take the fruit s,0.0,neutral
and finally hes going off to school and its raining,0.0,neutral
and guess what,0.0,neutral
the emblem,0.0,neutral
so now hes going over with a skovnu,0.0,neutral
and mummy is coming kinda cross,0.0,neutral
is getting all with cross s,0.0,neutral
but thats because now he didnt have take the he took the,0.0,neutral
he didnt rizu,0.0,neutral
now they well it was told,0.0,neutral
okay,0.5,positive
I missed two,0.0,neutral
Ive had that hpu,0.0,neutral
and shes all upset because she thinks that the cat could get back down the street,0.0,neutral
the girl is having a bicycle,0.0,neutral
and were having a and we have a xxx,0.0,neutral
dad tarted,0.0,neutral
he is gonna go one of the dnszu,0.0,neutral
but guess what,0.0,neutral
I think hes not gonna go to where the cat is tapping,0.0,neutral
I dont think its xxx for him,0.0,neutral
here the h dog is ok looking at his master,0.5,positive
he said,0.0,neutral
now this car,0.0,neutral
he hasnt quite made it already because they have another in,0.0,neutral
and he have it the big truck,0.0,neutral
and heres a lovely bird singing about the n nch the xxx hes doing with the cat and the father,0.5,positive
xxx needs it,0.0,neutral
yes,0.0,neutral
www,0.0,neutral
okay,0.5,positive
yeah,0.0,neutral
sndrlu,0.0,neutral
she has older two ts half sisters who are very mmun oo ee,0.0,neutral
theyre yeah theyre cruel for it,-1.0,negative
and so now is the kings ball is gonna come okay,0.5,positive
and guess who at dresses the two dresses s,0.0,neutral
and theyre very,0.0,neutral
and rirsnu,0.0,neutral
she wicks,0.0,neutral
so allofasudden this lady dripsu,0.0,neutral
she said,0.0,neutral
okay so she does get all it dressed drpu,0.5,positive
the other side her mother th stepbrother,0.0,neutral
and the mothers,0.0,neutral
but this lady thinks gets Cinder,0.0,neutral
I think she xxx the horse xxx,0.0,neutral
and she gets into the prstu,0.0,neutral
and for everybody that looks at it its like,0.0,neutral
and so she is,0.0,neutral
so as the prince will wants to go down and look these girls over,0.0,neutral
and she,0.0,neutral
and so they will dance,0.0,neutral
and the dance ofcourse was xxx,0.0,neutral
she hes gonna bread s,0.0,neutral
that is that xxx,0.0,neutral
youknow do I add any more,0.0,neutral
huh alright,0.0,neutral
the other two were just disappointed that she wouldnt,-0.75,negative
but shes the ones gonna be a bide,0.0,neutral
okay so thats everything,0.5,positive
xxx,0.0,neutral
what do I do to the,0.0,neutral
mygod thats one zizu,0.0,neutral
bread a nice xxx of a peanut butter and maybe another half of bread with breading s,0.21666666666666667,positive
and then you put them in together and theyre wonderful,1.0,positive
mhm,0.0,neutral
tell you how,0.0,neutral
I feel that my speech is,0.0,neutral
that rm normal people might say well he had a r,0.15,positive
what Im feeling,0.0,neutral
Im not able to communicate the way I useta,0.5,positive
but Im still able to communicate good enough that I can get my point across to people,0.39999999999999997,positive
if not then we puck,0.0,neutral
but I feel fairly good,0.7,positive
I remember,0.0,neutral
well it was in the morning,0.0,neutral
