text,Lexical_Density
and finally he what finally he does,42.857142857142854
and they what they marry move to the seashore and,50.0
okay,0.0
yeah,0.0
the bus is coming,50.0
the tour bus is coming,40.0
the tour bus is coming into the town,50.0
the tour bus is coming into the town to pick up the people,46.15384615384615
tour bus is coming into the town to pick up the people from the,50.0
the tour bus is coming into the town to pick up the people from the,53.333333333333336
okay,0.0
the bird was caught by the worm,57.14285714285714
would you like to star in a movie,50.0
books like to read children,0.0
icecream tastes good in the summer,33.33333333333333
beautiful flowers smelled the lovely woman,16.666666666666664
count to ten as fast as you can,50.0
the man saw the boys that the dog chased,44.44444444444444
how many are in a dozen,66.66666666666666
the tiger was clawed by the lion,57.14285714285714
bad weather was caused by long airplane delays,25.0
okay,0.0
okay,0.0
I was very happy when my for when my daughter,70.0
and I remember being at the hospital with my wife waiting,54.54545454545454
we waited overnight,33.33333333333333
and finally and we didnt know whether the baby was gonna be,42.857142857142854
so we wanted we were surprised when the baby was,60.0
and we were I was there right at the time,60.0
and and so then there I knew it was a girl and was,38.46153846153847
I I like to spend a little time on the computer,45.45454545454545
and then often I go out to the gym and for some,50.0
do workout swim and exercise machines,16.666666666666664
then come back,0.0
and I usually have things to take care of back at the,33.33333333333333
and and I like to read get out,25.0
I like to do sports,20.0
sometimes I go I have boats,33.33333333333333
sometimes I like to go out in the boat on the weekends,50.0
and and just basically the things I I needta,33.33333333333333
and,0.0
xxx more than me,50.0
okay,0.0
well theres a man sitting in his livingroom relaxing,40.0
and outside a boy is kicking a soccer ball and accidentally or,33.33333333333333
and it goes breaks through the window breaks the window,40.0
and the man looks out and is wondering where the ball came from and,42.857142857142854
okay okay,0.0
so mothers saying to the boy probably that its gonna rain,41.66666666666667
and you should take your umbrella with you to school,60.0
so he the boy basically says,33.33333333333333
no I dont need the umbrella,42.857142857142854
he goes out,33.33333333333333
and it rains,33.33333333333333
then he runs back,25.0
and his mother basically is xxx,33.33333333333333
I told you so,50.0
and gives him the mbrnlu,40.0
he leaves with the umbrella,60.0
okay,0.0
so theres a a cat for some reason a cat has,58.333333333333336
then a man tries to come to the rescue climbs up a ladder,38.46153846153847
and somehow the ladder falls down,33.33333333333333
and he needs to be rescued,33.33333333333333
so the so the fire department comes and I guess will try to,30.76923076923077
sortof yeah,0.0
mhm,0.0
yeah,0.0
mhm,0.0
Ill hold this,33.33333333333333
okay,0.0
well I guess this is the story of Cinderella,55.55555555555556
and yeah Cinderella basically lived with her father,25.0
and then Cinderella first then hadta go live with the evil,18.181818181818183
I dont remember the names but,42.857142857142854
oh yeah Griselda or something like that and something else,40.0
is that supposed to be taped,50.0
oh okay,0.0
basically okay so a bird came,16.666666666666664
and I all I remember is sortof that she basically was,63.63636363636363
and all the young ladies were invited to come to the ball,41.66666666666667
and Cinderella basically was mostly mistreated,16.666666666666664
she basically hadta do all the work that the other sisters didnt,38.46153846153847
so she was never,50.0
so she was always being giving job giving job,33.33333333333333
so she kept just getting more and more jobs to do,9.090909090909092
and and so so she was never able,25.0
the so the the day of the the day of the,81.81818181818183
and she never had any time to work to to,30.0
so the,50.0
yeah meanwhile the other two stepsisters were,28.57142857142857
and so they were all prepared to go to the ball,36.36363636363637
and then the on the day of I believe,55.55555555555556
and so the the birds and the mice and all the all,41.66666666666667
and they were stealing I remember they were stealing ke,60.0
and she was discovered that was discovered,57.14285714285714
and the th stepmother basically gave her more jobs to,20.0
and somewhere in the story theres a fairy godmother,40.0
yeah so this is her still doing all of these jobs,54.54545454545454
and yeah so shes all sad and unhappy that she is,33.33333333333333
and then her fairy godmother appears and waved,12.5
and basically the some something gets turned,57.14285714285714
and I think the mice turn into horse either,33.33333333333333
and so then then she creates a nice gown,22.22222222222222
and off she goes to the ball,42.857142857142854
but she hasta be back by midnight because the spell ends at,41.66666666666667
and so the sisters ofcourse they see Cinderella there in their,36.36363636363637
and theyre wondering how she and the ep and the,54.54545454545454
anyway midnight approaches,0.0
the bell the stroke of midnight comes,42.857142857142854
and she remembers that shes gotta leave by then,45.45454545454545
and so,0.0
oh yeah,0.0
in the meantime,66.66666666666666
I think thats the prince,50.0
and thats his father,40.0
and anyway he he he n he only wants to dance,36.36363636363637
and anyway when as as as midnight approaches,50.0
and so she in her running out she loses her glass slipper and,46.15384615384615
but shes ofcourse still missing her one slipper,22.22222222222222
so the next day the the prince wants to find out,36.36363636363637
and he knows that he the the lost slipper,55.55555555555556
so he announces to all of his subjects that hes,63.63636363636363
and so he he come he goes throughout the village,50.0
he n eventually comes to to their u their,55.55555555555556
and its ofcourse its not gonna fit on the evil sisters,33.33333333333333
and he finds that it does fit Cinderella,50.0
but I think in their anger the sisters grabbed the slipper and they,46.15384615384615
but he sees that it fit her,57.14285714285714
and they live happily ever after and yada yada,22.22222222222222
a girl I sure would,60.0
the bus is m the bus is coming,50.0
the tour bus is coming,40.0
the tour bus is coming into the town,50.0
the tour bus is coming into the town to pick up the people,46.15384615384615
the tour bus is coming to town to pick up the people at the hotel,46.666666666666664
the tour bus is coming into the town to pick up the people at the,53.333333333333336
mhm,0.0
mhm,0.0
dog the dog chased the cat up the tree,44.44444444444444
the bird was caught by the worm,57.14285714285714
would you like to star in a movie,50.0
books like to read children,0.0
icecream tastes good in the summer,33.33333333333333
beautiful flowers smell the the lovely woman,28.57142857142857
count to ten as fast as you can,50.0
the man saw the boy that the dog chased,44.44444444444444
tell me the name of the person next door,55.55555555555556
how many are in a dozen,66.66666666666666
the tiger was clawed by the lion,57.14285714285714
bad weather was caused by long airplane delays,25.0
okay,0.0
will you repeat the question,60.0
right,0.0
so I guess one of the biggest impacts that was affected me,50.0
and it changed our whole family dynamics and business relationship,20.0
and youknow it changed the way we were operating our business,45.45454545454545
and it forced us to do certain things,25.0
and it forced me to,40.0
because I was the primary caregiver for him against my,80.0
I have three other sibs,20.0
so this ended up being where I had the ultimate medical,54.54545454545454
and it turned out that it was eighteen years that it lasted,58.333333333333336
and ke the hes he lived for another eighteen years,45.45454545454545
and all the ups and downs of all of that was very interesting time,50.0
since I retired,66.66666666666666
get up,50.0
I read the paper,50.0
I have my coffee,50.0
I try to go to the office for a couple hours and do some paperwork,40.0
and then hopefully if the weathers decent I go and play eighteen,25.0
have dinner clean up and listen to music,25.0
yeah,0.0
I sortof remember the story of Cinderella,42.857142857142854
oh it was SnowWhite and the seven dwarfs,37.5
okay the little boy kicked the ball,28.57142857142857
it went through the window right into the lap of the guy sitting in,57.14285714285714
and the guy stood up and looked out and started yelling at the,38.46153846153847
so the mother wanted the little kid to take the the,36.36363636363637
and the little kid didnt take the umbrella,33.33333333333333
he waved his mother goodbye,40.0
he got outside,33.33333333333333
it started to rain,25.0
it was rainy,66.66666666666666
he was walking in the puddles,66.66666666666666
he finally went home drenched to his mother,37.5
and the next day he went out with an umbrella,50.0
well it looks like the man climbed up the tree to get the cat,42.857142857142854
I guess thats his her father,57.14285714285714
the the ladder fell down,60.0
somebody called the fire department to get the guy and the cat,33.33333333333333
mhm,0.0
mhm,0.0
so Cinderella was the stepdaughter of and sister of,44.44444444444444
and Im pretty sure I got the right story,30.0
so Cinderella wanted to go to the ball,25.0
and they werent gonna let her,37.5
the stepmother and the sisters the wicked witch of the west wasnt,46.15384615384615
and so the prince was looking for the fairest lady in the,50.0
why do I keep thinking of the seven the the,70.0
but the the seven dwarfs,40.0
I hafta,50.0
meantime prince ar PrinceCharming or whatever his name is,33.33333333333333
the prince came along,50.0
and he was looking for the fairest lady,50.0
and to do that he needed to see if she could wear the shoe,42.857142857142854
and the prince came along,40.0
and he went around to all of the people in the town or wherever the,60.0
and he found Cinderella that the shoe fit Cinderella,33.33333333333333
and everybody was pissed off,60.0
and she went to the whatever the the ball with,70.0
and all the sisters were really mad because she was the fairest,58.333333333333336
anyways thats the story Cinderella,33.33333333333333
the bus is coming,50.0
the tour bus is coming,40.0
the tour bus is coming into the town,50.0
the tour bus is coming into town to pick up the people,41.66666666666667
tour bus is coming into town to pick up the people from the hotel,42.857142857142854
the tour bus is coming into the town to pick up the people at the,53.333333333333336
dog chased the cat up the tree,42.857142857142854
the bird was caught by the worm,57.14285714285714
would you like to star in a movie,50.0
books like to read children,0.0
icecream tastes good in the summer,33.33333333333333
beautiful e beautiful flowers smell the lovely,14.285714285714285
count to ten as fast as you can,50.0
man saw the boy that the dog chased,37.5
tell me the name of the person next door,55.55555555555556
how many are in a dozen,66.66666666666666
the tiger was clawed by the lion,57.14285714285714
bad weather was caused by long airplane delays,25.0
okay,0.0
looking forward I remember looking forward to,28.57142857142857
hows that,66.66666666666666
usually I will get up and during the week go to go to,46.15384615384615
work for most of the day,50.0
come home and get something to eat,14.285714285714285
maybe watch a movie,25.0
maybe go for a drink,40.0
bless you,50.0
bless you,50.0
okay,0.0
boy kicking a ball,25.0
the ball going through breaking a window almost,37.5
and the guy looking out the window,42.857142857142854
look where it came from,60.0
the mother giving the child the umbrella,42.857142857142854
the child saying,33.33333333333333
no I dont want it,50.0
its starting to rain,25.0
the childs getting soaked,50.0
comes home,0.0
the mothers kindof furious,25.0
its the kid didnt take the umbrella,50.0
and the kids on taking the umbrella,42.857142857142854
a cat is stuck in the tree,57.14285714285714
looks like the guy used a ladder to go up and try to get the,33.33333333333333
the ladder fell,33.33333333333333
and the guys stuck up there,16.666666666666664
and hes looks like hes scared,50.0
and here come the firemen to rescue the guy and the cat,25.0
mhm,0.0
yeah well she had somehow she was living with her,50.0
and I forgot how it happened,50.0
her parents died or something,40.0
and she was living with her aunt or something,55.55555555555556
or yeah somehow she had stepsisters though,14.285714285714285
or her father remarried and died,16.666666666666664
and her stepmother had three daughters or whatever,25.0
and they were stepsisters,50.0
anyway she was made to be like the slave in the house,58.333333333333336
and she somehow got to go to this ball with these,45.45454545454545
and she was and she met a prince there,44.44444444444444
and she was able to stay until midnight,37.5
well after midnight everything ke she had no,50.0
and everything went back to normal,33.33333333333333
and but and she went home,16.666666666666664
and the prince was looking for,50.0
and thats what I remember,50.0
okay,0.0
okay,0.0
okay,0.0
the bus is coming,50.0
the tour bus is coming,40.0
the tour bus is coming into the town,50.0
the tour bus is coming into the town to pick up the people,46.15384615384615
the tour bus is coming into the town to pick up the people from the,53.333333333333336
the tour bus is coming into the town to pick up the people from the,53.333333333333336
okay,0.0
the dog chased the cat up the tree,50.0
the bird the bird was caught by the worm,55.55555555555556
would you like to star in a movie,50.0
books like to read children,0.0
icecream tastes good in the summer,33.33333333333333
beautiful flowers smell the lovely woman,16.666666666666664
count to ten as fast as you can,50.0
the man saw the boy that the dog chased,44.44444444444444
tell me the name of the person next door,55.55555555555556
how many are in a dozen,66.66666666666666
the tiger is clawed by the lion,57.14285714285714
bad weather was caused by long airplane delays,25.0
mhm,0.0
okay,0.0
well Ill start with yesterday,20.0
yesterday I went back to the BargainsGroup where I worked for,54.54545454545454
I retired from them last August,50.0
and they brought in a parttime person,42.857142857142854
and I hadta help her with the year end process,40.0
and I found out which was rather interesting that when I do go,61.53846153846154
Im not keen on going back,28.57142857142857
I like the retirement stage,40.0
and so I went there,20.0
and we thought we had our problem solved at about five fifteen and,30.76923076923077
so Im gonna have to go back again next week,16.666666666666664
were faced with a problem as far as time is concerned,45.45454545454545
we hafta get done by a certain time,50.0
and its a part of the work I just didnt like doing,46.15384615384615
keep on going,33.33333333333333
oh Ill keep on going for two hours if you want,36.36363636363637
I get up,66.66666666666666
Ill actually check emails before I even have breakfast,22.22222222222222
I will then have my breakfast and get showered shaved and,36.36363636363637
after that I will spend alotof time on my computer checking,54.54545454545454
so I spend alotof time on my computer,37.5
shouldnt spend as much time as I do,33.33333333333333
okay,0.0
boys kicking a soccer ball,20.0
the ball happens to go through the window and actually land on,33.33333333333333
and the man gets up and looks out the window,40.0
boy is going off probably to school,28.57142857142857
and he says,33.33333333333333
I dont want the umbrella,50.0
and he waves goodbye to his mother,42.857142857142854
then it starts to rain,20.0
and its raining real hard,20.0
and he comes back to his mother,42.857142857142854
she says,50.0
do you want the umbrella,60.0
and he takes the umbrella,40.0
the cat is up in the tree,57.14285714285714
the father decides to go up and rescue the cat,30.0
the ladder falls down,50.0
and the firemen finally come to rescue the father,22.22222222222222
great,0.0
xxx,0.0
alright,0.0
Cinderella was the sister,50.0
she had two or three sisters,16.666666666666664
her mother was very mean to her,57.14285714285714
her mother felt that the other two sisters were much better,36.36363636363637
and Cinderella was meant to just clean up in the house,36.36363636363637
there was going to be a ball,42.857142857142854
and Cinderella would like to go to the ball,33.33333333333333
but the mother wasnt interested at all in sending her there,41.66666666666667
she wanted only the sisters to go,28.57142857142857
and she dressed them up,60.0
and the sisters were ugly and fat,28.57142857142857
and Cinderella,0.0
as the as the sisters,80.0
are they supposed to be attached,50.0
as the sisters went off to the ball Cinderella met,50.0
something was delivered to her,80.0
she was able to go to the the ball,55.55555555555556
she got all she met a fairy princess,50.0
and the fairy princess got her all dressed up and and sent her,38.46153846153847
and at midnight she was dancing with the,62.5
oh the the condition was that shed be home by midnight,54.54545454545454
and at midnight she was dancing with the prince,55.55555555555556
and she heard the clock strike,33.33333333333333
and she dropped one of her slippers,42.857142857142854
she ran down to the pumpkin to get home,44.44444444444444
and the nobody knew where she was,71.42857142857143
and the prince found the slipper,33.33333333333333
and he wanted to go through the the country to find out who,46.15384615384615
and they went around to all the houses,50.0
and all the sisters the ugly stepsisters tried it on sothat,45.45454545454545
and then they tried it on Cinderella,42.857142857142854
and it fit Cinderella,25.0
she was known to be the the princess,62.5
been a long time since Ive done Cinderella,55.55555555555556
so all of these things after is that,75.0
yeah,0.0
okay,0.0
the bus is coming,50.0
the tour bus is coming,40.0
the tour bus is coming into the town,50.0
the tour bus is coming into the town to pick up the people,46.15384615384615
the tour bus is coming into the town to pick up the people from the,53.333333333333336
the tour bus is coming into the town to pick up the people from,50.0
okay,0.0
the dog chased the cat up the tree,50.0
the bird was caught by the worm,57.14285714285714
would you like to star in a movie,50.0
books like to read to children,16.666666666666664
icecream tastes good in the summer,33.33333333333333
beautiful flowers smelled the lovely woman,16.666666666666664
count to ten as fast as you can,50.0
the man saw the boy that the dog chased,44.44444444444444
tell me the name of the person next door,55.55555555555556
how many are in a dozen,66.66666666666666
the tiger was clawed by the lion,57.14285714285714
bad weather was caused by long airplane delays,25.0
was important and was important,40.0
well I guess every,50.0
important important in what way,40.0
like,0.0
well I guess that time I went to the garden party in,50.0
that was neat,66.66666666666666
do you want me to tell what happened,50.0
okay I was working in London England rightco as a teacher and,41.66666666666667
and I dont know by hook or by crook I got this,46.15384615384615
so it was a big bunch of stuff I got in the mail,53.84615384615385
and well I was super happy ofcourse,28.57142857142857
so I went to my headmaster and told him that,50.0
and he was super happy,40.0
and he just immediately told all the teachers which we were only,50.0
and everyone except one were happy for me,62.5
and the other one just said,16.666666666666664
yeah the foreigners get to do those things,25.0
but we dont we British,33.33333333333333
Im the foreigner from Canada right,42.857142857142854
so but anyway everybody was very happy,28.57142857142857
so this guy who was nasty like that he didnt talk to me for,66.66666666666666
he just he was really angry,50.0
I dont know,50.0
I didnt do anything right,50.0
so I think it was through CanadaHouse,57.14285714285714
because it when you when you go to England for,80.0
it was at TrafalgarSquare youknow,60.0
and just youknow to know that youre there,22.22222222222222
and if something happens to you youknow,57.14285714285714
anyway so that what happens,60.0
so I went,33.33333333333333
and it also said,25.0
well if it rains its rained out and there is no second chance,46.15384615384615
so it was the garden party was in July,55.55555555555556
so ofcourse thankgoodness it didnt rain,28.57142857142857
and it was very youknow strict about you hadta wear a hat,41.66666666666667
you hadta xxx,33.33333333333333
this was nineteen sixty three,40.0
Imean hat gloves stockings heels ke proper dress,0.0
didnt matter youknow if it was cold or warm,40.0
Imean it hadta be proper dress,16.666666666666664
and it was they were very strict about that,66.66666666666666
and so so we went there,16.666666666666664
and youknow you go through the palace gates,37.5
you go through BuckinghamPalace itself,60.0
you go down the steps,60.0
and then theres this huge garden with ponds and flamingos in the,38.46153846153847
and they had three tents,20.0
ke ke youknow like a wedding tent you would have,40.0
one for the common mob like me one for the diplomats and one for,50.0
so and then there they were serving iced tea iced coffee and,16.666666666666664
so in there were little tables set up and everything very very,25.0
and then there were different bands playing in different places,20.0
because the place is really quite big,42.857142857142854
I dont know if youve been but it is quite big,61.53846153846154
yeah and so at a certain time they said,33.33333333333333
okay now the royal partys coming,33.33333333333333
so we all kindof got up,50.0
and there are walkways all along the the garden there,40.0
so we we stood along the walkways,57.14285714285714
and there comes youknow the queen Philip oh I dont know,33.33333333333333
I didnt even know who they were at the time,63.63636363636363
and I didnt really care that much,37.5
but it was interesting,50.0
and ofcourse that was the touch when the queen the,60.0
youknow there was no greeting or youknow howareyouq or,22.22222222222222
because youknow he she does it three times a year two in,50.0
so and then we went back to to having our coffee and our,38.46153846153847
and I think by four oclock four thirty they they told us,41.66666666666667
that was the end of it,83.33333333333334
so but it was a really and very nice afternoon,30.0
it happened to be fabulous weather,33.33333333333333
so that was a big big bonus youknow,37.5
and and that was very nice,33.33333333333333
so when I got back to school then they,44.44444444444444
well ofcourse I hadta have the afternoon,28.57142857142857
actually the headmaster told me,40.0
take the whole day off to get ready youknow insteadof,20.0
well next day I got back to school,25.0
and everybody was super happy and curious what happened and,30.0
so it was it was nice,66.66666666666666
it was a nice it was a nice afternoon,66.66666666666666
something to remember,33.33333333333333
and the queen ofcourse at that time was,50.0
youknow Im talking now sixty three,28.57142857142857
thats fifty fifty years ago eh,14.285714285714285
youknow so she was a young woman,42.857142857142854
and,0.0
and ofcourse he I mean duke of Edinburgh is very spiffy so,41.66666666666667
yeah yeah yeah so that was nice,28.57142857142857
oh on an average day,40.0
well yesterday I had lunch guests from Britain,25.0
I have alotof visitors because Ive Ive been abroad so,58.333333333333336
so I have alotof outside contacts,16.666666666666664
so yesterday I had friends from London who were here for at,50.0
so in the morning I prepared lunch for them,55.55555555555556
they came at twelve thirty,40.0
we had lunch and talked about everything including why William,40.0
well exactly,0.0
and its really crucial now isnt it,37.5
so that was youknow,50.0
so and ofcourse ConradBlack and all,16.666666666666664
Imean we we talked about everything youknow under the sun,60.0
yeah and then they left about five,14.285714285714285
and then my nephew came over,33.33333333333333
and we cleaned the garden,40.0
we just kindof cut down everything youknow that wasnt,60.0
so it was alotof stuff to cut down,37.5
and because it was such beautiful weather so we sat in the garden,53.84615384615385
and we saw a raccoon that came from my garage,50.0
youknow we opened the garage door to get the tools out the stuff,38.46153846153847
thats moreorless my tools,40.0
and then this old fat raccoon comes walking past,22.22222222222222
oh geez that was quite funny actually,28.57142857142857
theyre theyre so theyre so quiet,33.33333333333333
and theyre so evasive,20.0
and theyre so,25.0
youknow ke you wonder,25.0
whattheheck,0.0
wheres he going youknow,60.0
yeah and they dont make any noise whatsoever,33.33333333333333
no noise,50.0
so that was my day yesterday,50.0
and after that I washed the dishes was pooped watched some tv,50.0
that was,100.0
that was my day,75.0
but every day is different,40.0
I dont have two days the same,37.5
oh absolutely,0.0
the first one here,25.0
oh okay it looks like the the boy is playing out in,58.333333333333336
and I guess by mistake hes kicks the ball,50.0
and it goes through a window,50.0
and it goes through the window and lands through the window in,50.0
and beside the lamp theres a guy sitting in his armchair,50.0
and the lamp I think it falls and looks like,40.0
and the guy got gets up and sees the broken window,36.36363636363637
yeah I dont know what happened to the lamp here,45.45454545454545
okay,0.0
oh that still,33.33333333333333
the next page,33.33333333333333
okay the next page,25.0
so I guess its time to maybe go to school in the morning,38.46153846153847
and the mothers mothers giving the umbrella to her child,40.0
so the child says,25.0
well,0.0
oh I dont think the child gets the umbrella,40.0
anyway the third picture is the child its starting to rain,36.36363636363637
and now the kid has no umbrella,28.57142857142857
so now hes in now hes getting wet,30.0
so hes fourth picture hes running running back home,27.27272727272727
so comes home all wet,20.0
the mother is angry,50.0
and mother gives I guess gives the kid the umbrella,40.0
so the now the kid is on his way with the umbrella,58.333333333333336
okay,0.0
well it looks like,50.0
huh theres a tree,40.0
man is in a tree,60.0
or the theres a cat on a branch,55.55555555555556
and I think the little girl wants the cat,33.33333333333333
and hes probably the father and went up the tree to try to,28.57142857142857
meanwhile the dog is barking up the tree because ofcourse the,54.54545454545454
and meanwhile now theyre getting the firemen there I guess to come,30.76923076923077
I dont know,50.0
yeah okay,0.0
so theres this girl Cinderella,33.33333333333333
she lives in a household with three ep stepsisters and a,45.45454545454545
and theyre all nasty,20.0
an invitation comes from the palace for these three girls to go,41.66666666666667
and they get all dolled up,50.0
and poor Cinderella hasta stay home and do the dirty work,9.090909090909092
so they get to the,60.0
okay and they get to the ball,42.857142857142854
the the m the three girls get to the ball,50.0
and that looks everythings fine,20.0
meanwhile Cinderella is at home and doing hard work,22.22222222222222
and then the fairy godmother appears and said asks her if,27.27272727272727
and yes,0.0
and and the fairy godmother well gives her,25.0
and shes off to the ball in a pumpkin,60.0
and she says,33.33333333333333
you gotta be home by twelve oclock,37.5
so she gets to the ball,50.0
and the prince youknow is there having a fabulous time,30.0
and as its twelve oclock Cinderella runs down the stairs of the,50.0
and one of her slippers falls off,42.857142857142854
and meanwhile the prince has I think had an eye on her,50.0
but anyway she rushes back to her pumpkin because otherwise,40.0
I dont know whats gonna happen,44.44444444444444
anyway she hasta go,25.0
so she went,33.33333333333333
and then the prince says,20.0
well the youknow I want to find the girl who has this,41.66666666666667
and so the hunt goes out,33.33333333333333
so they all go out and looking for the girl who fits whose,46.15384615384615
so they come to the house,50.0
and ofcourse the three sisters are super excited,25.0
they try on,66.66666666666666
but no it didnt work,33.33333333333333
so anyway then they then they said,28.57142857142857
well theres Cinderella still there youknow,14.285714285714285
let her try it on,60.0
and then ofcourse the slipper fits her,28.57142857142857
and the prince is happy,40.0
and they live ever happily ever after,28.57142857142857
oh,0.0
the dog chased the cat up the tree,50.0
the bird was caught by the worm,57.14285714285714
would you like to star in a movie,50.0
books like to read children,0.0
icecream tastes good in the summer,33.33333333333333
beautiful flowers smelled a lovely woman,16.666666666666664
count to ten as fast as you can,50.0
the man saw the boy that the dog chased,44.44444444444444
tell me the name of the person next door,55.55555555555556
how many are in a dozen,66.66666666666666
the tiger was clawed by the lion,57.14285714285714
bad weather was caused by air long airplane delays,22.22222222222222
okay,0.0
well when I was irt,60.0
how long do you want it to be,62.5
oh because that story,50.0
and there was a big snowstorm,33.33333333333333
and my mother didnt want me to go to dance,27.27272727272727
we got into a big confrontation,50.0
because I had a girlfriend,60.0
and I wanted to go,20.0
it was only two blocks from my house,50.0
so I went finally after struggling with my mother,44.44444444444444
and my father said,25.0
let him go,33.33333333333333
let him go,33.33333333333333
and I had a friend over,50.0
it was very embarrassing,50.0
anyway we went to the dance and came outof the dance,36.36363636363637
and there was a big street in front of the dance,45.45454545454545
and came out and I saw two people lying in the middle of,38.46153846153847
and they were obviously hit by a car,50.0
no no ambulance or police had come yet,25.0
there were no cars on the road,57.14285714285714
and so I went home,20.0
and there was a note on the door,50.0
and it said,33.33333333333333
youknow if Im not home go to the neighbor,40.0
I went to the neighbor,60.0
and right away I knew it was my parents in the middle of the road,53.333333333333336
my father died,33.33333333333333
my mother was in critical condition,50.0
dont cry,33.33333333333333
well today I went skiing,20.0
and then I came here,20.0
but normally I would youknow well I would go,44.44444444444444
and then I would go sometimes I have some work that I do,46.15384615384615
and sometimes I dont,20.0
but some when I dont have work I would do my own work,50.0
ke I do furniture finishing restoration,16.666666666666664
so if I have some work I do that,55.55555555555556
then I probably go for a walk and maybe go shopping,27.27272727272727
Im a late pastor at the Unitarian congregation,44.44444444444444
so I hafta follow up with some phone calls and maybe call a,38.46153846153847
yeah,0.0
mhm,0.0
the boys playing soccer,25.0
he kicks the ball through the window,57.14285714285714
the mans sitting there in the chair,42.857142857142854
the ball breaks through the window,50.0
and the man gets the ball,33.33333333333333
and he looks youknow cant see how he looks,40.0
but I assume hes pretty upset,28.57142857142857
huh,0.0
well the mothers telling the little boy to take an umbrella to,33.33333333333333
I assume hes going to school,42.857142857142854
he has a backpack on,60.0
and little boy doesnt want to take the umbrella,20.0
and the mother seems,25.0
well I dont know,40.0
doesnt show that shes that upset,50.0
and its raining out,50.0
and he gets all wet,20.0
and then he comes home and to get the umbrella because he,33.33333333333333
well the the cat got up into the tree,55.55555555555556
the little girls upset because its her cat,50.0
the father tries to get the cat,28.57142857142857
but he seems to be stuck in the tree,44.44444444444444
the dog is barking because everyone everythings in chaos,55.55555555555556
and the li firetruck comes with a ladder to try to get the,30.76923076923077
mhm,0.0
Cinderella was stepsister to four sisters,33.33333333333333
and they werent very attractive or holy,25.0
and fairy godmother came and said,0.0
Cinderella can go to the ball,50.0
and so she got these beautiful shoes and dress,22.22222222222222
and she had a coach with drawn by a horse,50.0
and then she went to the ball,42.857142857142854
but she hadta leave the ball by twelve oclock,33.33333333333333
and so she just I think she was met the,50.0
and then she left,25.0
but she was late,50.0
so the she left one slipper and had one slipper,20.0
and then she got into the coach,42.857142857142854
and the coach the horses turned into pumpkins,37.5
and then the and then the prince was going around,30.0
and he went to her house,50.0
and then all the fat ugly stepsisters tried it on,40.0
but it didnt fit,40.0
and finally Cinderella fit and said,0.0
oh youve youknow found my true love or something,40.0
and all the sisters were mean to her,62.5
and they were jealous,50.0
thats what I remember,60.0
okay,0.0
the bus is coming,50.0
the tour bus is coming,40.0
the tour bus is coming into the town,50.0
the tour bus is coming into the town to pick up the people,46.15384615384615
tour bus is coming into the town to pick up the people from the,50.0
the tour bus is coming into the town to pick up the people from the,53.333333333333336
the cat chased the dog up the tree,50.0
the bird was caught by the worm,57.14285714285714
would you like to star in a movie,50.0
books like to read children,0.0
icecream tastes good in the summer,33.33333333333333
beautiful flowers smelled the lovely woman,16.666666666666664
one two three four five six,0.0
count to ten as fast as you can,50.0
the man saw the boy that the dog chased,44.44444444444444
tell me the name of the person next door,55.55555555555556
how many are in a dozen,66.66666666666666
the tiger was clawed by the lion,57.14285714285714
bad weather was caused by long airplane delays,25.0
I was thinking about this today,66.66666666666666
ke remember coming home with the report card in grade two,27.27272727272727
and I thought generally speaking I did I did pretty well,36.36363636363637
but I got a sortof mediocre to not so great mark in,33.33333333333333
and my mother in particular was kindof upset with that,50.0
and I thought that was kindof unfair,42.857142857142854
right now basically I tutor privately a bunch of students,30.0
normally that that takes place in the the evenings and,50.0
so I do tend to sleep in,42.857142857142854
usually I have breakfast around ten or ten thirty,33.33333333333333
I might read for a while and go the library just to email,38.46153846153847
and then I have ke whats essentially my evening meal,27.27272727272727
and then I have maybe one or two lessons with students,18.181818181818183
and that takes me to nine,50.0
and then come home might have a snack might watch television,36.36363636363637
this boy was kicking the soccer ball around,50.0
he hit a hit a neighbors window and smashed it,40.0
the neighbor was sitting in his living room as the soccer,54.54545454545454
the neighbor looked out with the ball in his hand accusingly,54.54545454545454
the mother was just lecturing her son about the need to,45.45454545454545
the son reassured her that he didnt need one,50.0
then it started to rain,20.0
it started to rain even harder,16.666666666666664
so he came home all wet,33.33333333333333
and the next time he went out he brought an umbrella,45.45454545454545
becauseof two emergencies the the fire department was,50.0
this the girls cat ended up climbing a tree and was,45.45454545454545
and in the same tree there was this man who climbed up it,53.84615384615385
and someone probably the girl brought a ladder,37.5
but for whatever reason it didnt reach either cat or the man,38.46153846153847
so the fire department hadta come with a larger one,30.0
okay,0.0
Cinderella was an orphan girl who lived with her,55.55555555555556
at one point the handsome prince arrived in the house,40.0
and the stepsisters wanted to go to the ball with him and so,38.46153846153847
but Cinderella made a wish,20.0
she wished for a carriage,60.0
but whoever granted her the wish I dont really remember,45.45454545454545
so Cinderella and the prince went to the ball,33.33333333333333
ofcourse Cinderella was concerned about the time,42.857142857142854
but at one point the prince had ke a glass slipper,27.27272727272727
and there was some sort of prophecy that it would fit,54.54545454545454
and it turns out that it fits Cinderella,50.0
so somehow they got home before the carriage turned into a,45.45454545454545
and they got married,25.0
mhm,0.0
sure,0.0
the bus is coming,50.0
the tour bus is coming,40.0
the tour bus is coming into the town,50.0
